Zipcode,City,State,Zone,Country,Airport,Airport Name,Airport Zip Code,Airport Country
76379,SCOTLAND,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76389,WINDTHORST,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76401,STEPHENVILLE,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76402,STEPHENVILLE,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76424,BRECKENRIDGE,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76427,BRYSON,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76430,ALBANY,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76437,CISCO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76444,DE LEON,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76448,EASTLAND,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76450,GRAHAM,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76455,GUSTINE,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76465,MORGAN MILL,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76472,SANTO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76476,TOLAR,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76486,PERRIN,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76487,POOLVILLE,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76501,TEMPLE,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76502,TEMPLE,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76503,TEMPLE,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76504,TEMPLE,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76505,TEMPLE,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76513,BELTON,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76522,COPPERAS COVE,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76524,EDDY,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76528,GATESVILLE,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76540,KILLEEN,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76542,KILLEEN,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76543,KILLEEN,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76544,FORT  HOOD,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76545,KILLEEN,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76546,KILLEEN,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76557,MOODY,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76559,NOLANVILLE,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76579,TROY,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76634,CLIFTON,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76638,CRAWFORD,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76640,ELM MOTT,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76643,HEWITT,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76645,HILLSBORO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76655,LORENA,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76657,MC GREGOR,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76661,MARLIN,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76664,MART,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76667,MEXIA,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76682,RIESEL,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76689,VALLEY MILLS,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76691,WEST,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76700,WACO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76701,WACO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76702,WACO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76703,WACO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76704,WACO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76705,WACO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76706,WACO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76707,WACO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76708,WACO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76710,WACO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76711,WACO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76712,WACO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76714,WACO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76715,WACO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76716,WACO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76795,WACO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76796,WACO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76797,WACO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76798,WACO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76799,WACO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76801,BROWNWOOD,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76821,BALLINGER,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76823,BANGS,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76874,ROOSEVELT,TX,6,United States,DFW,Dallas,79401,United States
76901,SAN ANGELO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76902,SAN ANGELO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76903,SAN ANGELO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76904,SAN ANGELO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76905,SAN ANGELO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76906,SAN ANGELO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76908,GOODFELLOW AFB,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76909,SAN ANGELO,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76934,CARLSBAD,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
76951,STERLING  CITY,TX,6,United States,DFW,Dallas,79711,United States
78053,MC COY,TX,6,United States,DFW,Dallas,79401,United States
78963,WEST POINT,TX,6,United States,DFW,Dallas,79401,United States
79021,COTTON CENTER,TX,6,United States,DFW,Dallas,79401,United States
79031,EARTH,TX,6,United States,DFW,Dallas,79401,United States
79032,EDMONSON,TX,6,United States,DFW,Dallas,79401,United States
79041,HALE CENTER,TX,6,United States,DFW,Dallas,79401,United States
79053,LAZBUDDIE,TX,6,United States,DFW,Dallas,79401,United States
79064,OLTON,TX,6,United States,DFW,Dallas,79401,United States
79082,SPRINGLAKE,TX,6,United States,DFW,Dallas,79401,United States
79220,AFTON,TX,6,United States,DFW,Dallas,79401,United States
79235,FLOYDADA,TX,6,United States,DFW,Dallas,79401,United States
79241,LOCKNEY,TX,6,United States,DFW,Dallas,79401,United States
79250,PETERSBURG,TX,6,United States,DFW,Dallas,79401,United States
79258,SOUTH PLAINS,TX,6,United States,DFW,Dallas,79401,United States
79311,ABERNATHY,TX,6,United States,DFW,Dallas,79401,United States
79312,AMHERST,TX,6,United States,DFW,Dallas,79401,United States
79313,ANTON,TX,6,United States,DFW,Dallas,79401,United States
79316,BROWNFIELD,TX,6,United States,DFW,Dallas,79401,United States
79320,BULA,TX,6,United States,DFW,Dallas,79401,United States
79323,DENVER CITY,TX,6,United States,DFW,Dallas,79401,United States
79324,ENOCHS,TX,6,United States,DFW,Dallas,79401,United States
79326,FIELDTON,TX,6,United States,DFW,Dallas,79401,United States
79329,IDALOU,TX,6,United States,DFW,Dallas,79401,United States
79330,JUSTICEBURG,TX,6,United States,DFW,Dallas,79401,United States
79331,LAMESA,TX,6,United States,DFW,Dallas,79711,United States
79336,LEVELLAND,TX,6,United States,DFW,Dallas,79401,United States
79338,LEVELLAND,TX,6,United States,DFW,Dallas,79401,United States
79339,LITTLEFIELD,TX,6,United States,DFW,Dallas,79401,United States
79343,LORENZO,TX,6,United States,DFW,Dallas,79401,United States
79344,MAPLE,TX,6,United States,DFW,Dallas,79401,United States
79345,MEADOW,TX,6,United States,DFW,Dallas,79401,United States
79346,MORTON,TX,6,United States,DFW,Dallas,79401,United States
79347,MULESHOE,TX,6,United States,DFW,Dallas,79401,United States
79350,NEW DEAL,TX,6,United States,DFW,Dallas,79401,United States
79351,ODONNELL,TX,6,United States,DFW,Dallas,79401,United States
79355,PLAINS,TX,6,United States,DFW,Dallas,79401,United States
79356,POST,TX,6,United States,DFW,Dallas,79401,United States
79357,CONE,TX,6,United States,DFW,Dallas,79401,United States
79358,ROPESVILLE,TX,6,United States,DFW,Dallas,79401,United States
79359,SEAGRAVES,TX,6,United States,DFW,Dallas,79401,United States
79360,SEMINOLE,TX,6,United States,DFW,Dallas,79401,United States
79363,SHALLOWATER,TX,6,United States,DFW,Dallas,79401,United States
79364,SOUTHLAND,TX,6,United States,DFW,Dallas,79401,United States
79366,RANSOM CANYON,TX,6,United States,DFW,Dallas,79401,United States
79367,SMYER,TX,6,United States,DFW,Dallas,79401,United States
79369,SPADE,TX,6,United States,DFW,Dallas,79401,United States
79371,SUDAN,TX,6,United States,DFW,Dallas,79401,United States
79372,SUNDOWN,TX,6,United States,DFW,Dallas,79401,United States
79373,TAHOKA,TX,6,United States,DFW,Dallas,79401,United States
79376,TOKIO,TX,6,United States,DFW,Dallas,79401,United States
79377,WELCH,TX,6,United States,DFW,Dallas,79401,United States
79378,WELLMAN,TX,6,United States,DFW,Dallas,79401,United States
79379,WHITEFACE,TX,6,United States,DFW,Dallas,79401,United States
79380,WHITHARRAL,TX,6,United States,DFW,Dallas,79401,United States
79381,WILSON,TX,6,United States,DFW,Dallas,79401,United States
79382,WOLFFORTH,TX,6,United States,DFW,Dallas,79401,United States
79383,NEW HOME,TX,6,United States,DFW,Dallas,79401,United States
79400,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79401,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79402,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79403,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79404,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79405,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79406,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79407,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79408,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79409,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79410,lubbock,TX,6,United States,DFW,Dallas,79401,United States
79411,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79412,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79413,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79414,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79415,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79416,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79417,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79423,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79424,LUBBOCK,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
79430,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79452,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79453,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79457,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79464,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79489,REESE AIR FORCE BASE,TX,6,United States,DFW,Dallas,79401,United States
79490,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79491,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79493,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79499,LUBBOCK,TX,6,United States,DFW,Dallas,79401,United States
79504,BAIRD,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
79508,BUFFALO GAP,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
79510,CLYDE,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
79512,COLORADO CITY,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
79517,FLUVANNA,TX,6,United States,DFW,Dallas,79401,United States
79536,MERKEL,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
79545,ROSCOE,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
79549,SNYDER,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
79550,SNYDER,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
79556,SWEETWATER,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
79563,TYE,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
79600,ABILENE,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
79601,ABILENE,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
79602,ABILENE,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
79603,ABILENE,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
79604,ABILENE,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
79605,ABILENE,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
79606,ABILENE,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
79607,DYESS AFB,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
79608,ABILENE,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
79697,MC MURRY UNIVERSITY,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
79698,ABILENE,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
79699,ABILENE,TX,6,United States,DFW,DALLAS-FORT WORTH,75261,United States
79701,MIDLAND,TX,6,United States,DFW,Dallas,79711,United States
79702,MIDLAND,TX,6,United States,DFW,Dallas,79711,United States
79703,MIDLAND,TX,6,United States,DFW,Dallas,79711,United States
79704,MIDLAND,TX,6,United States,DFW,Dallas,79711,United States
79705,MIDLAND,TX,6,United States,DFW,Dallas,79711,United States
79706,MIDLAND,TX,6,United States,DFW,Dallas,79711,United States
79707,MIDLAND,TX,6,United States,DFW,Dallas,79711,United States
79708,MIDLAND,TX,6,United States,DFW,Dallas,79711,United States
79709,MIDLAND,TX,6,United States,DFW,Dallas,79711,United States
79710,MIDLAND,TX,6,United States,DFW,Dallas,79711,United States
79711,MIDLAND,TX,6,United States,DFW,Dallas,79711,United States
79712,MIDLAND,TX,6,United States,DFW,Dallas,79711,United States
79713,ACKERLY,TX,6,United States,DFW,Dallas,79711,United States
79714,ANDREWS,TX,6,United States,DFW,Dallas,79711,United States
79719,BARSTOW,TX,6,United States,DFW,Dallas,79711,United States
79720,BIG SPRING,TX,6,United States,DFW,Dallas,79711,United States
79721,BIG SPRING,TX,6,United States,DFW,Dallas,79711,United States
79731,CRANE,TX,6,United States,DFW,Dallas,79711,United States
79733,FORSAN,TX,6,United States,DFW,Dallas,79711,United States
79738,GAIL,TX,6,United States,DFW,Dallas,79401,United States
79739,GARDEN CITY,TX,6,United States,DFW,Dallas,79711,United States
79740,GIRVIN,TX,6,United States,DFW,Dallas,79711,United States
79741,GOLDSMITH,TX,6,United States,DFW,Dallas,79711,United States
79742,GRANDFALLS,TX,6,United States,DFW,Dallas,79711,United States
79745,KERMIT,TX,6,United States,DFW,Dallas,79711,United States
79748,KNOTT,TX,6,United States,DFW,Dallas,79711,United States
79749,LENORAH,TX,6,United States,DFW,Dallas,79711,United States
79752,MC  CAMEY,TX,6,United States,DFW,Dallas,79711,United States
79755,MIDKIFF,TX,6,United States,DFW,Dallas,79711,United States
79756,MONAHANS,TX,6,United States,DFW,Dallas,79711,United States
79758,GARDENDALE,TX,6,United States,DFW,Dallas,79711,United States
79759,NOTREES,TX,6,United States,DFW,Dallas,79711,United States
79760,ODESSA,TX,6,United States,DFW,Dallas,79711,United States
79761,ODESSA,TX,6,United States,DFW,Dallas,79711,United States
79762,ODESSA,TX,6,United States,DFW,Dallas,79711,United States
79763,ODESSA,TX,6,United States,DFW,Dallas,79711,United States
79764,ODESSA,TX,6,United States,DFW,Dallas,79711,United States
79765,ODESSA,TX,6,United States,DFW,Dallas,79711,United States
79766,ODESSA,TX,6,United States,DFW,Dallas,79711,United States
79767,ODESSA,TX,6,United States,DFW,Dallas,79711,United States
79768,ODESSA,TX,6,United States,DFW,Dallas,79711,United States
79769,ODESSA,TX,6,United States,DFW,Dallas,79711,United States
79776,PENWELL,TX,6,United States,DFW,Dallas,79711,United States
79777,PYOTE,TX,6,United States,DFW,Dallas,79711,United States
79778,RANKIN,TX,6,United States,DFW,Dallas,79711,United States
79782,STANTON,TX,6,United States,DFW,Dallas,79711,United States
79783,TARZAN,TX,6,United States,DFW,Dallas,79711,United States
79788,WICKETT,TX,6,United States,DFW,Dallas,79711,United States
79789,WINK,TX,6,United States,DFW,Dallas,79711,United States
88113,CAUSEY,NM,7,United States,DFW,Dallas,79401,United States
88130,PORTALES,NM,7,United States,DFW,Dallas,79401,United States
88231,EUNICE,NM,7,United States,DFW,Dallas,79711,United States
88240,OIL CENTER,NM,7,United States,DFW,Dallas,79401,United States
88241,HOBBS,NM,7,United States,DFW,Dallas,79401,United States
88260,LOVINGTON,NM,7,United States,DFW,Dallas,79401,United States
88267,TATUM,NM,7,United States,DFW,Dallas,79401,United States
50001,ACKWORTH,IA,5,United States,DSM,DES MOINES,50321,United States
50002,ADAIR,IA,5,United States,DSM,DES MOINES,50321,United States
50003,ADEL,IA,5,United States,DSM,DES MOINES,50321,United States
50005,ALBION,IA,5,United States,DSM,DES MOINES,50321,United States
50006,ALDEN,IA,5,United States,DSM,DES MOINES,50321,United States
50007,ALLEMAN,IA,5,United States,DSM,DES MOINES,50321,United States
50008,ALLERTON,IA,5,United States,DSM,DES MOINES,50321,United States
50009,ALTOONA,IA,5,United States,DSM,DES MOINES,50321,United States
50010,AMES,IA,5,United States,DSM,DES MOINES,50321,United States
50011,AMES,IA,5,United States,DSM,DES MOINES,50321,United States
50012,AMES,IA,5,United States,DSM,DES MOINES,50321,United States
50013,AMES,IA,5,United States,DSM,DES MOINES,50321,United States
50015,ANKENY,IA,5,United States,DSM,DES MOINES,50321,United States
50020,ANITA,IA,5,United States,DSM,DES MOINES,50321,United States
50021,ANKENY,IA,5,United States,DSM,DES MOINES,50321,United States
50025,AUDUBON,IA,5,United States,DSM,DES MOINES,50321,United States
50026,BAGLEY,IA,5,United States,DSM,DES MOINES,50321,United States
50027,BARNES CITY,IA,5,United States,DSM,DES MOINES,50321,United States
50028,BAXTER,IA,5,United States,DSM,DES MOINES,50321,United States
50029,BAYARD,IA,5,United States,DSM,DES MOINES,50321,United States
50031,BEAVER,IA,5,United States,DSM,DES MOINES,50321,United States
50032,BERWICK,IA,5,United States,DSM,DES MOINES,50321,United States
50033,BEVINGTON,IA,5,United States,DSM,DES MOINES,50321,United States
50034,BLAIRSBURG,IA,5,United States,DSM,DES MOINES,50321,United States
50035,BONDURANT,IA,5,United States,DSM,DES MOINES,50321,United States
50036,BOONE,IA,5,United States,DSM,DES MOINES,50321,United States
50039,BOUTON,IA,5,United States,DSM,DES MOINES,50321,United States
50040,BOXHOLM,IA,5,United States,DSM,DES MOINES,50321,United States
50041,BRADFORD,IA,5,United States,DSM,DES MOINES,50321,United States
50042,BRAYTON,IA,5,United States,DSM,DES MOINES,50321,United States
50043,BUCKEYE,IA,5,United States,DSM,DES MOINES,50321,United States
50044,BUSSEY,IA,5,United States,DSM,DES MOINES,50321,United States
50046,CAMBRIDGE,IA,5,United States,DSM,DES MOINES,50321,United States
